web-scraper-order,web-scraper-start-url,pagination,PLZ,Stadt,Stadtteil,Landkreis,Bundesland
"1632988485-14879","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","66907","Glan-Münchweiler","","Kreis Kusel","Rheinland-Pfalz"
"1632988546-18056","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","1824618249","Bernitt","","Kreis Rostock","Mecklenburg-Vorpommern"
"1632988485-14550","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","61279","Grävenwiesbach","","Hochtaunuskreis","Hessen"
"1632988440-11711","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","93090","Bach a.d. Donau","","Kreis Regensburg","Bayern"
"1632988457-12849","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","84371","Triftern","","Kreis Rottal-Inn","Bayern"
"1632988485-14609","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","63743","Aschaffenburg","Aschaffenburg-Schweinheim","","Bayern"
"1632988546-18227","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","13509","Berlin","Berlin-Borsigwalde","",""
"1632988473-14137","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","76344","Eggenstein-Leopoldshafen","","Kreis Karlsruhe","Baden-Württemberg"
"1632988440-11909","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","9448194518","Spiegelau","","Kreis Freyung-Grafenau","Bayern"
"1632988440-12289","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","9764597647","Ostheim v.d. Rhön","","Kreis Rhön-Grabfeld","Bayern"
"1632988522-16353","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","31553","Auhagen","","Kreis Schaumburg","Niedersachsen"
"1632988473-14017","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","74653","Künzelsau","","Hohenlohekreis","Baden-Württemberg"
"1632988538-17292","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","23909","Bäk b. Ratzeburg","","Kreis Herzogtum Lauenburg","Schleswig-Holstein"
"1632988473-13632","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","71154","Nufringen","","Kreis Böblingen","Baden-Württemberg"
"1632988501-15725","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","57080","Siegen","Siegen-Eiserfeld","Kreis Siegen-Wittgenstein","Nordrhein-Westfalen"
"1632988457-12711","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","83355","Grabenstätt","","Kreis Traunstein","Bayern"
"1632988440-11444","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91278","Pottenstein","","Kreis Bayreuth","Bayern"
"1632988501-15721","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","57072","Siegen","Siegen-Seelbach","Kreis Siegen-Wittgenstein","Nordrhein-Westfalen"
"1632988501-15321","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","53925","Kall","","Kreis Euskirchen","Nordrhein-Westfalen"
"1632988473-13695","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72138","Kirchentellinsfurt","","Kreis Tübingen","Baden-Württemberg"
"1632988440-12490","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","9988099894","Leinatal","","Kreis Gotha","Thüringen"
"1632988511-16212","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","49419","Wagenfeld","","Kreis Diepholz","Niedersachsen"
"1632988538-17132","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","21739","Dollern","","Kreis Stade","Niedersachsen"
"1632988501-15165","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","50677","Köln","Köln-Neustadt/Süd","","Nordrhein-Westfalen"
"1632988457-13118","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86576","Schiltberg","","Kreis Aichach-Friedberg","Bayern"
"1632988440-12392","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","986309863198646","Römhild","","Kreis Hildburghausen","Thüringen"
"1632988485-14796","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","66287","Quierschied","","Regionalverband Saarbrücken","Saarland"
"1632988457-13372","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","88250","Weingarten/Württemberg","","Kreis Ravensburg","Baden-Württemberg"
"1632988423-11227","https://home.meinestadt.de/deutschland/plz-0","","09322","Penig","","Kreis Mittelsachsen","Sachsen"
"1632988423-10862","https://home.meinestadt.de/deutschland/plz-0","","04552","Borna b. Leipzig","","Kreis Leipzig","Sachsen"
"1632988473-13766","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72517","Sigmaringendorf","","Kreis Sigmaringen","Baden-Württemberg"
"1632988538-17410","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24568","Nützen","","Kreis Segeberg","Schleswig-Holstein"
"1632988440-11919","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","94522","Wallersdorf","","Kreis Dingolfing-Landau","Bayern"
"1632988423-11165","https://home.meinestadt.de/deutschland/plz-0","","01689","Weinböhla","","Kreis Meißen","Sachsen"
"1632988522-16475","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","33605","Bielefeld","Bielefeld-Stieghorst","","Nordrhein-Westfalen"
"1632988501-15246","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","52525","Waldfeucht","","Kreis Heinsberg","Nordrhein-Westfalen"
"1632988440-12344","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97846","Partenstein","","Kreis Main-Spessart","Bayern"
"1632988473-13751","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72419","Neufra","","Kreis Sigmaringen","Baden-Württemberg"
"1632988485-14885","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","6691766919","Saalstadt","","Südwestpfalz","Rheinland-Pfalz"
"1632988546-17983","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","17268","Mittenwalde b. Templin","","Kreis Uckermark","Brandenburg"
"1632988457-12910","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","85080","Gaimersheim","","Kreis Eichstätt","Bayern"
"1632988423-11281","https://home.meinestadt.de/deutschland/plz-0","","09575","Eppendorf","","Kreis Mittelsachsen","Sachsen"
"1632988511-16173","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","48599","Gronau/Westfalen","","Kreis Borken","Nordrhein-Westfalen"
"1632988538-17944","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","29525","Uelzen","","Kreis Uelzen","Niedersachsen"
"1632988511-16225","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","49492","Westerkappeln","","Kreis Steinfurt","Nordrhein-Westfalen"
"1632988501-15658","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56584","Anhausen","","Kreis Neuwied","Rheinland-Pfalz"
"1632988485-15098","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","68542","Heddesheim","","Rhein-Neckar-Kreis","Baden-Württemberg"
"1632988485-14603","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","63694","Limeshain","","Wetteraukreis","Hessen"
"1632988440-11749","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","93194","Walderbach","","Kreis Cham","Bayern"
"1632988485-14703","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","64711","Beerfelden","","Odenwaldkreis","Hessen"
"1632988423-11095","https://home.meinestadt.de/deutschland/plz-0","","07778","Tautenburg","","Saale-Holzland-Kreis","Thüringen"
"1632988473-14489","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","7983779875","Dachsberg/Südschwarzwald","","Kreis Waldshut","Baden-Württemberg"
"1632988423-11327","https://home.meinestadt.de/deutschland/plz-0","","01156","Dresden","Dresden-Brabschütz","","Sachsen"
"1632988457-13156","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86701","Rohrenfels","","Kreis Neuburg-Schrobenhausen","Bayern"
"1632988473-14162","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","76676","Graben-Neudorf","","Kreis Karlsruhe","Baden-Württemberg"
"1632988473-13760","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72501","Gammertingen","","Kreis Sigmaringen","Baden-Württemberg"
"1632988440-11352","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","90443","Nürnberg","Nürnberg-Gibitzenhof","","Bayern"
"1632988440-11883","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","94359","Loitzendorf","","Kreis Straubing-Bogen","Bayern"
"1632988440-12510","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","99998","Körner","","Unstrut-Hainich-Kreis","Thüringen"
"1632988440-12385","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","98590","Rosa","","Kreis Schmalkalden-Meiningen","Thüringen"
"1632988457-13017","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","85649","Brunnthal","","Kreis München","Bayern"
"1632988473-14032","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","74821","Mosbach","","Neckar-Odenwald-Kreis","Baden-Württemberg"
"1632988501-15783","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","57645","Nister/Westerwald","","Westerwaldkreis","Rheinland-Pfalz"
"1632988546-18087","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","18546","Sassnitz","","Kreis Vorpommern-Rügen","Mecklenburg-Vorpommern"
"1632988440-11596","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","92224","Amberg","","","Bayern"
"1632988511-16241","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","49599","Voltlage","","Kreis Osnabrück","Niedersachsen"
"1632988457-12978","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","85413","Hörgertshausen","","Kreis Freising","Bayern"
"1632988538-17092","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","21493","Schretstaken","","Kreis Herzogtum Lauenburg","Schleswig-Holstein"
"1632988485-15117","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","69181","Leimen/Baden","","Rhein-Neckar-Kreis","Baden-Württemberg"
"1632988538-17354","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24245","Barmissen","","Kreis Plön","Schleswig-Holstein"
"1632988501-15761","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","57584","Scheuerfeld","","Kreis Altenkirchen/Westerwald","Rheinland-Pfalz"
"1632988522-16550","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","34434","Borgentreich","","Kreis Höxter","Nordrhein-Westfalen"
"1632988440-11789","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","9347993480","Hohenwarth","","Kreis Cham","Bayern"
"1632988457-13297","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","87669","Rieden am Forggensee","","Kreis Ostallgäu","Bayern"
"1632988440-11439","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91245","Simmelsdorf","","Kreis Nürnberger Land","Bayern"
"1632988485-14539","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","61191","Rosbach v.d. Höhe","","Wetteraukreis","Hessen"
"1632988440-11725","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","93128","Regenstauf","","Kreis Regensburg","Bayern"
"1632988440-12167","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97084","Würzburg","Würzburg-Heuchelhof","","Bayern"
"1632988485-14743","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","65385","Rüdesheim am Rhein","","Rheingau-Taunus-Kreis","Hessen"
"1632988538-17406","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24534245362453724539","Neumünster","","","Schleswig-Holstein"
"1632988522-16610","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","35285","Gemünden/Wohra","","Kreis Waldeck-Frankenberg","Hessen"
"1632988473-13653","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","71404","Korb","","Rems-Murr-Kreis","Baden-Württemberg"
"1632988473-14343","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","78606","Seitingen-Oberflacht","","Kreis Tuttlingen","Baden-Württemberg"
"1632988457-12668","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","83115","Neubeuern","","Kreis Rosenheim","Bayern"
"1632988423-11026","https://home.meinestadt.de/deutschland/plz-0","","0667906686","Lützen","","Burgenlandkreis","Sachsen-Anhalt"
"1632988511-16081","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","47166","Duisburg","Duisburg-Obermarxloh","","Nordrhein-Westfalen"
"1632988522-16933","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","38889","Thale","","Kreis Harz","Sachsen-Anhalt"
"1632988538-17942","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","29497","Woltersdorf/Niedersachsen","","Kreis Lüchow-Dannenberg","Niedersachsen"
"1632988440-12168","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97199","Ochsenfurt","","Kreis Würzburg","Bayern"
"1632988440-11655","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","92539","Schönsee","","Kreis Schwandorf","Bayern"
"1632988457-12670","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","83122","Samerberg","","Kreis Rosenheim","Bayern"
"1632988522-16701","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","36269","Philippsthal/Werra","","Kreis Hersfeld-Rotenburg","Hessen"
"1632988546-18230","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","13591","Berlin","Berlin-Staaken","",""
"1632988440-11561","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91723","Dittenheim","","Kreis Weißenburg-Gunzenhausen","Bayern"
"1632988440-11839","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","94158","Philippsreut","","Kreis Freyung-Grafenau","Bayern"
"1632988457-13105","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86556","Kühbach","","Kreis Aichach-Friedberg","Bayern"
"1632988440-11408","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91093","Heßdorf","","Kreis Erlangen-Höchstadt","Bayern"
"1632988457-13241","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86984","Prem","","Kreis Weilheim-Schongau","Bayern"
"1632988457-13081","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86488","Breitenthal b. Krumbach","","Kreis Günzburg","Bayern"
"1632988501-15853","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","59955","Winterberg","","Hochsauerlandkreis","Nordrhein-Westfalen"
"1632988440-11952","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","95100","Selb","","Kreis Wunsiedel i. Fichtelgebirge","Bayern"
"1632988485-15006","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","67590","Monsheim","","Kreis Alzey-Worms","Rheinland-Pfalz"
"1632988457-13260","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","87494","Rückholz","","Kreis Ostallgäu","Bayern"
"1632988440-11685","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","9270092729","Weiherhammer","","Kreis Neustadt a.d. Waldnaab","Bayern"
"1632988511-16204","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","493244932649328","Melle","","Kreis Osnabrück","Niedersachsen"
"1632988423-11135","https://home.meinestadt.de/deutschland/plz-0","","08228","Rodewisch","","Vogtlandkreis","Sachsen"
"1632988423-11077","https://home.meinestadt.de/deutschland/plz-0","","07570","Endschütz","","Kreis Greiz","Thüringen"
